Epoca,Iteracao,Erro_Quadratico
1712,1,0.00037090132167900915
1712,2,0.00024921262880797635
1712,3,0.0008747244762296792
1712,4,7.083705818984007e-05
1713,1,0.0008725053146905831
1713,2,0.00037165330766970276
1713,3,7.084665333716767e-05
1713,4,0.0002495136890730082
1714,1,0.0003704143059540532
1714,2,0.000248835504574886
1714,3,0.0008733988163338393
1714,4,7.071733052291486e-05
1715,1,0.00024895722956055075
1715,2,7.062618805251533e-05
1715,3,0.000871885766082218
1715,4,0.0003707446858996473
1716,1,0.0008705279003366965
1716,2,7.077812142409264e-05
1716,3,0.00024925643841193864
1716,4,0.00037049922608849937
1717,1,0.000869874225495635
1717,2,0.00024913582179284996
1717,3,7.064832746264487e-05
1717,4,0.00037025412151952896
1718,1,0.00024838996579320155
1718,2,7.044694682594574e-05
1718,3,0.0008699182526102076
1718,4,0.0003700110215989253
1719,1,7.045666564201741e-05
1719,2,0.0008687075373021479
1719,3,0.00024868810531145346
1719,4,0.0003697669234409957
1720,1,0.00036895710725609094
1720,2,0.0002477073615250534
1720,3,0.0008694513875462679
1720,4,7.035948359122147e-05
1721,1,7.033808841282432e-05
1721,2,0.00024775923982726613
1721,3,0.000368302525295558
1721,4,0.0008689320456829676
1722,1,7.027930000149706e-05
1722,2,0.00024757395985683
1722,3,0.0003680652196343011
1722,4,0.0008682720167262735
1723,1,0.00024745761013441784
1723,2,0.0003679374805610185
1723,3,7.004274602304452e-05
1723,4,0.0008676130232273915
1724,1,0.0003680054470332467
1724,2,0.00024696786667734925
1724,3,6.998438112335947e-05
1724,4,0.000866955103067304
1725,1,7.010340911048705e-05
1725,2,0.00024701974759010664
1725,3,0.0008653216240464996
1725,4,0.00036833173715149274
1726,1,0.00036752819806293535
1726,2,6.993559430018585e-05
1726,3,0.00024653023685052277
1726,4,0.0008656469777477448
1727,1,0.0008633304288894738
1727,2,7.012575216133167e-05
1727,3,0.00024719844706305743
1727,4,0.000367851936689153
1728,1,0.0002465317982582942
1728,2,0.0008632340268930581
1728,3,6.999830391898499e-05
1728,4,0.0003676115269413816
1729,1,6.986830903798227e-05
1729,2,0.00024627848769293264
1729,3,0.0008627267998256542
1729,4,0.00036737177825352203
1730,1,0.0002461617650154039
1730,2,6.97418133143382e-05
1730,3,0.0008620805864096192
1730,4,0.00036713236208791417
1731,1,0.0003663340504470451
1731,2,6.964312135323261e-05
1731,3,0.00024560763346679704
1731,4,0.0008624038940145144
1732,1,6.969322212847441e-05
1732,2,0.000365990822681214
1732,3,0.00024542544312662737
1732,4,0.0008617532231269141
1733,1,0.0008594560131659987
1733,2,6.977362991196879e-05
1733,3,0.00024608797386059544
1733,4,0.000366420044274568
1734,1,0.00024542697304896685
1734,2,0.0008593602112943615
1734,3,0.0003662894620572076
1734,4,6.953939366165899e-05
1735,1,0.00024524324883171806
1735,2,6.94511140642694e-05
1735,3,0.00036497950440711403
1735,4,0.0008598203814727553
1736,1,0.0008575327439173307
1736,2,0.0002456027841289812
1736,3,0.0003658151374833483
1736,4,6.94233339569978e-05
1737,1,0.00036491528340466687
1737,2,0.0008578580997222387
1737,3,0.00024511806730953496
1737,4,6.936548744097305e-05
1738,1,0.0002446944229082546
1738,2,0.0003643810671435313
1738,3,0.0008577564208600625
1738,4,6.930795729357379e-05
1739,1,6.928719410486843e-05
1739,2,0.00036434010660501057
1739,3,0.0002441475377983241
1739,4,0.0008572496922139553
1740,1,0.0003642141883163351
1740,2,0.00024403403837932214
1740,3,0.0008564697702198998
1740,4,6.91931771525394e-05
1741,1,0.0002441516628881217
1741,2,6.9105730441839e-05
1741,3,0.0003635768773775291
1741,4,0.0008559643241591698
1742,1,0.0008536957332960548
1742,2,0.0003647046257375895
1742,3,6.914479631771838e-05
1742,4,0.00024414231719671186
1743,1,6.905742689410421e-05
1743,2,0.00024372200885598028
1743,3,0.0003631092596939375
1743,4,0.0008546900803579095
1744,1,0.0008524277670952688
1744,2,6.913630898384363e-05
1744,3,0.000244077175540235
1744,4,0.00036382931905993383
1745,1,0.0003630453138467646
1745,2,6.883679940000462e-05
1745,3,0.0002430638309596274
1745,4,0.0008534193448467486
1746,1,0.00024324711271826434
1746,2,6.881955660515967e-05
1746,3,0.000851831901898444
1746,4,0.0003633625432710191
1747,1,0.00024306657451344873
1747,2,0.00036228494864233845
1747,3,0.0008520137885765916
1747,4,6.879221124482289e-05
1748,1,6.877175459173611e-05
1748,2,0.00036224439651535864
1748,3,0.0008509815146545921
1748,4,0.0002430584593047136
1749,1,0.0008492690131316268
1749,2,0.0003630649445214027
1749,3,6.874396985359185e-05
1749,4,0.00024287702831278851
1750,1,0.00024252687477430333
1750,2,6.859173459936057e-05
1750,3,0.00036148439206210205
1750,4,0.0008502537586509035
1751,1,0.0003616544251291921
1751,2,0.0008489565212967105
1751,3,6.863046863286507e-05
1751,4,0.00024251870098661253
1752,1,0.00024216956019645406
1752,2,6.847870704111145e-05
1752,3,0.0003610251098483542
1752,4,0.0008489904058568927
1753,1,6.848797398294257e-05
1753,2,0.0008468899764408183
1753,3,0.0003620312650536915
1753,4,0.00024216020582740856
1754,1,0.000360961559860662
1754,2,6.832654027771877e-05
1754,3,0.00024145401855954143
1754,4,0.0008477349117382424
1755,1,0.00036073298836074026
1755,2,0.0008464450313731192
1755,3,6.840402097500533e-05
1755,4,0.000241804017295549
1756,1,0.00024145689197654596
1756,2,0.000845408538054338
1756,3,0.0003611486729408236
1756,4,6.828205128234885e-05
1757,1,6.82618956229065e-05
1757,2,0.0008443950209957435
1757,3,0.00024173878662889583
1757,4,0.00036081142394388504
1758,1,6.820528405279499e-05
1758,2,0.0002410346455282508
1758,3,0.00035964528001792824
1758,4,0.0008452350899358936
1759,1,0.0008430191157908395
1759,2,6.828214232405726e-05
1759,3,0.00024138210497913365
1759,4,0.0003603509218938973
1760,1,0.000842403195059108
1760,2,0.00024126793324390452
1760,3,0.00036022279819835864
1760,4,6.805645539051073e-05
1761,1,0.00035935070576778035
1761,2,6.793298869691419e-05
1761,3,0.0008428512440962913
1761,4,0.00024073405079905367
1762,1,0.0002403899327297724
1762,2,0.0008416899694419713
1762,3,0.0003597634190835063
1762,4,6.794443444952383e-05
1763,1,0.00024021310671505796
1763,2,0.0008410733883961866
1763,3,6.799184372623373e-05
1763,4,0.0003594297228812294
1764,1,0.0008399377895178336
1764,2,0.00035959250309031105
1764,3,6.78967587294888e-05
1764,4,0.00024020190502399742
1765,1,0.00023985927755397634
1765,2,0.0008398452111152829
1765,3,6.787951383893947e-05
1765,4,0.0003589691258350283
1766,1,0.00023968316788859092
1766,2,0.0003579177252151341
1766,3,6.758979735086378e-05
1766,4,0.0008402867710751683
1767,1,6.770124063793531e-05
1767,2,0.0008382258674304263
1767,3,0.00023996259042083153
1767,4,0.00035851359550174343
1768,1,0.00023933233497049593
1768,2,6.758137873281631e-05
1768,3,0.0008381325532527379
1768,4,0.00035828539897294384
1769,1,0.0008368734270285678
1769,2,0.0003584469719110792
1769,3,6.761784978182218e-05
1769,4,0.00023932129321635963
1770,1,0.0008362658959388388
1770,2,6.766460178359702e-05
1770,3,0.00023943281206716886
1770,4,0.0003578265376637171
1771,1,0.00035706820076501685
1771,2,0.000836577739941856
1771,3,0.00023903395601605288
1771,4,6.744291438986435e-05
1772,1,0.00035684300454515654
1772,2,0.0008359659519148567
1772,3,0.00023885932437367442
1772,4,6.738776494927331e-05
1773,1,0.00023845685474865267
1773,2,0.0003563325332702192
1773,3,0.0008358680507386712
1773,4,6.733290890949945e-05
1774,1,0.0008338271782155029
1774,2,0.0003573106727563012
1774,3,0.0002385103968642084
1774,4,6.727750833847337e-05
1775,1,0.00023810909204642348
1775,2,0.0003558827334743607
1775,3,6.709341507752066e-05
1775,4,0.0008347785827239783
1776,1,0.00023793684637972608
1776,2,0.0008331244044308439
1776,3,0.0003565740312140075
1776,4,6.716782488215904e-05
1777,1,0.00023776336342751182
1777,2,6.708517356494029e-05
1777,3,0.0003553348026064499
1777,4,0.0008335595833648802
1778,1,0.00023759156039225834
1778,2,0.0008319098535009102
1778,3,6.71596324428077e-05
1778,4,0.00035602401391471284
1779,1,0.0008307974717733582
1779,2,6.716767033260303e-05
1779,3,0.00023786459467184452
1779,4,0.00035579744083604
1780,1,0.0003550476832739086
1780,2,6.688336216636057e-05
1780,3,0.00023689912480339906
1780,4,0.0008317423209625545
1781,1,6.692973531064252e-05
1781,2,0.00023701101145004067
1781,3,0.000830227321952437
1781,4,0.00035535071398825284
1782,1,6.687515727505818e-05
1782,2,0.0008291187848367278
1782,3,0.00023734610072314867
1782,4,0.00035512531905742086
1783,1,0.0008283930681647106
1783,2,0.0003552835547432087
1783,3,0.0002369521605239581
1783,4,6.678503098220312e-05
1784,1,0.0008277968592608245
1784,2,0.00023706177914764264
1784,3,0.00035477488658886263
1784,4,6.673038258236995e-05
1785,1,0.0002363833943542028
1785,2,6.664874959999048e-05
1785,3,0.00035354853298219735
1785,4,0.0008287351723530414
1786,1,0.0008265990290275462
1786,2,6.678453432719688e-05
1786,3,0.0002366552099510712
1786,4,0.0003542293648604564
1787,1,0.0003534862041022454
1787,2,0.00023576098177354067
1787,3,0.0008274080019026187
1787,4,6.656812234339727e-05
1788,1,0.0002358717375859521
1788,2,0.0008259075991117154
1788,3,6.661372551507457e-05
1788,4,0.00035378592292659416
1789,1,0.0008248102941130928
1789,2,0.00023620324844870702
1789,3,0.00035366186920988355
1789,4,6.6459692933881e-05
1790,1,0.00035282178270229416
1790,2,0.0008251150304328483
1790,3,6.646785729773261e-05
1790,4,0.00023568981615368278
1791,1,0.00035260182122250533
1791,2,6.628774258773323e-05
1791,3,0.0002350192007418464
1791,4,0.0008251451523240567
1792,1,0.00023519128859636365
1792,2,6.627161241456106e-05
1792,3,0.0008236519189669706
1792,4,0.0003529006297366113
1793,1,0.00035216303602297915
1793,2,0.000823326909405827
1793,3,6.630666488472663e-05
1793,4,0.00023518122992559175
1794,1,6.622597735734168e-05
1794,2,0.00023479095513950708
1794,3,0.0008224651746108811
1794,4,0.0003524596169576216
1795,1,0.0003517238662939578
1795,2,6.607385591735089e-05
1795,3,0.00023434470125675662
1795,4,0.0008227641632934625
1796,1,0.000351506665875221
1796,2,0.00023423883198675187
1796,3,0.0008220429163106475
1796,4,6.608488420835763e-05
1797,1,6.606599959126592e-05
1797,2,0.0008201889297192729
1797,3,0.00023478365924391878
1797,4,0.00035180211139950205
1798,1,6.601237756166277e-05
1798,2,0.00023411768174102013
1798,3,0.0008200983856878966
1798,4,0.0003515822582663668
1799,1,0.00023401063292008555
1799,2,6.589795895907972e-05
1799,3,0.0003504763413231206
1799,4,0.000820395807537786
1800,1,6.59061355486713e-05
1800,2,0.0008184239939217159
1800,3,0.0002342773457716974
1800,4,0.0003511450739765968
1801,1,0.0002336750159105419
1801,2,0.000350139515428983
1801,3,6.569435247000472e-05
1801,4,0.0008192172345585458
1802,1,0.0003501994104644498
1802,2,6.57024578178142e-05
1802,3,0.00023317310418964805
1802,4,0.0008186259135919477
1803,1,0.00023334264930198806
1803,2,0.0008170302100387549
1803,3,6.581054451009197e-05
1803,4,0.00035049367751047844
1804,1,0.0003497661146136823
1804,2,0.000232901130630506
1804,3,6.553653817428379e-05
1804,4,0.0008174504760870014
1805,1,0.00023300971717222325
1805,2,0.0003492773977696634
1805,3,0.0008167380182977933
1805,4,6.560775898970705e-05
1806,1,0.00034933658080461605
1806,2,6.549217955877493e-05
1806,3,0.00023251025272690983
1806,4,0.0008162738683112017
1807,1,0.0008141971537368015
1807,2,6.56599822157081e-05
1807,3,0.0003499024720486018
1807,4,0.00023283390689288536
1808,1,6.54837504092951e-05
1808,2,0.00034880727582300487
1808,3,0.0008146183513740007
1808,4,0.00023266776286309652
1809,1,0.000813038104095296
1809,2,0.0002328343823087902
1809,3,0.0003492907813878152
1809,4,6.539693915523907e-05
1810,1,0.0008124621218039539
1810,2,0.00023266671236923407
1810,3,0.00034907254354599843
1810,4,6.53441547907557e-05
1811,1,0.0008118868799418013
1811,2,6.54481959210535e-05
1811,3,0.0003490308092730907
1811,4,0.00023216624942162906
1812,1,0.00023184574468962588
1812,2,0.0003477659822051543
1812,3,6.511712813518613e-05
1812,4,0.0008127918218934602
1813,1,0.0003478248382259448
1813,2,6.51249980657149e-05
1813,3,0.00023135109120205811
1813,4,0.0008122091174141658
1814,1,6.516907161077128e-05
1814,2,0.00023145841980947828
1814,3,0.0008107581828089448
1814,4,0.00034811529054857426
1815,1,6.511684218116692e-05
1815,2,0.00023129378410572597
1815,3,0.0008101822984204596
1815,4,0.00034789993299462615
1816,1,0.00034718310232438414
1816,2,0.0008098692084486295
1816,3,6.509060979297729e-05
1816,4,0.00023134308545546983
1817,1,0.0003469699631438932
1817,2,0.0002307551878399205
1817,3,6.485794709345469e-05
1817,4,0.0008098971346559997
1818,1,6.496104437597646e-05
1818,2,0.0008079716471093135
1818,3,0.000347528283464185
1818,4,0.0002310147306129665
1819,1,0.00034654349423550045
1819,2,0.0002304284092019195
1819,3,0.0008086258600237888
1819,4,6.487551594085763e-05
1820,1,0.0003463321982698622
1820,2,6.476224822795527e-05
1820,3,0.0008076892244791722
1820,4,0.00023068823048019485
1821,1,0.000346120378502916
1821,2,0.0008069950570992075
1821,3,6.483133934091338e-05
1821,4,0.00023052474092199207
1822,1,0.0003459085081024942
1822,2,6.465922298690661e-05
1822,3,0.0008065431882688192
1822,4,0.00023036164505992746
1823,1,0.00034569719250060303
1823,2,6.460783698419777e-05
1823,3,0.00022971966754481085
1823,4,0.0008064497835954168
1824,1,0.0008044193890773177
1824,2,0.0003463459253590725
1824,3,0.0002300946343629015
1824,4,6.461750773680894e-05
1825,1,0.00022972092004251588
1825,2,0.0003450064887366266
1825,3,6.444646327476034e-05
1825,4,0.0008053089528826312
1826,1,0.0008032839069175154
1826,2,0.00023003691141256668
1826,3,6.460919359210073e-05
1826,4,0.0003455583543659475
1827,1,0.0002293963711704171
1827,2,6.443810601051972e-05
1827,3,0.0008033162683921938
1827,4,0.0003453461061395608
1828,1,0.0003446397640648732
1828,2,6.435132939439015e-05
1828,3,0.0008031284114719878
1828,4,0.0002293860330874432
1829,1,6.439421792000041e-05
1829,2,0.0008017080999827874
1829,3,0.00022948982598479303
1829,4,0.00034492265436582645
1830,1,6.434281835879435e-05
1830,2,0.00034412424843940155
1830,3,0.000228587186881141
1830,4,0.0008024720193071714
1831,1,0.00034400984137700284
1831,2,6.41984171675843e-05
1831,3,0.0008014295178742562
1831,4,0.0002289014790001368
1832,1,0.00022858975463674973
1832,2,6.418297415768589e-05
1832,3,0.0008004876180284921
1832,4,0.0003442927142701431
1833,1,0.0007993345445869961
1833,2,0.00022890153296975318
1833,3,0.0003441743131348157
1833,4,6.415672791370453e-05
1834,1,0.00022826702923513673
1834,2,6.408095977306828e-05
1834,3,0.00034302244621822324
1834,4,0.0008002134142397835
1835,1,6.408840319228898e-05
1835,2,0.000798330220996582
1835,3,0.0003439260926847391
1835,4,0.00022825660537191252
1836,1,6.403740232881948e-05
1836,2,0.00022788878847976822
1836,3,0.0007982432831178567
1836,4,0.0003434513391406278
1837,1,0.0003427527288604273
1837,2,0.0007979405425986276
1837,3,6.401157058129794e-05
1837,4,0.0002279360228563609
1838,1,6.39360949465774e-05
1838,2,0.0007966546296539649
1838,3,0.0003432957323784644
1838,4,0.0002277751686096398
1839,1,6.388529560631818e-05
1839,2,0.00022740888880303512
1839,3,0.0007965679386855161
1839,4,0.00034282275427943026
1840,1,0.0003421266996658562
1840,2,0.00022704519662367138
1840,3,0.0007967344642512148
1840,4,6.38021814470344e-05
1841,1,0.00034192064972998233
1841,2,6.369226301939196e-05
1841,3,0.0002268301311155807
1841,4,0.0007962904635268222
1842,1,6.373450580011144e-05
1842,2,0.00022693380120941694
1842,3,0.0007948908579507763
1842,4,0.0003422010129597503
1843,1,0.00034150748158363257
1843,2,0.0007945909949792078
1843,3,6.370878704470698e-05
1843,4,0.00022698046150912527
1844,1,0.0007931982725211719
1844,2,0.0002271395581873924
1844,3,0.0003418767799261471
1844,4,6.360103736939735e-05
1845,1,0.0003410926658546253
1845,2,0.000793483782589596
1845,3,0.00022671921793514813
1845,4,6.355097034950442e-05
1846,1,6.353350054535917e-05
1846,2,0.00022629933089929826
1846,3,0.0007926747680224283
1846,4,0.000341370360879722
1847,1,0.00022619830742765104
1847,2,0.0007920066365505493
1847,3,6.354254767111547e-05
1847,4,0.00034116287043430135
1848,1,6.343335058159931e-05
1848,2,0.0003403820710989661
1848,3,0.00022572447126104043
1848,4,0.0007924039415581673
1849,1,0.0003402697545815268
1849,2,6.329244371263387e-05
1849,3,0.0007913860538633073
1849,4,0.00022603103344834795
1850,1,0.0002257269299439452
1850,2,0.0003398065614379205
1850,3,0.0007911798576783487
1850,4,6.330180274440075e-05
1851,1,0.0002255706621823354
1851,2,0.0007897968185296159
1851,3,0.0003404333687454128
1851,4,6.325196737627511e-05
1852,1,0.00022541349867125597
1852,2,0.0007892488910509028
1852,3,0.00034022692135735744
1852,4,6.320219726739626e-05
1853,1,0.0007882419021994157
1853,2,0.00034027847610121136
1853,3,6.32087473328838e-05
1853,4,0.00022540148932431373
1854,1,6.313505448117253e-05
1854,2,0.0003391533302841529
1854,3,0.0007886391462433095
1854,4,0.0002252450312292116
